ID de Unidad,Tipo,Cluster,Promessa de Entrega,Promessa,Altura,Comprimento,Largura,Peso,Volume,Valor,Rua,Número,Referências,Bairro,Cidade,Estado,CEP,Latitude,Longitude,Precisão,Tipo de Endereço,Status,Hora de Saída,Hora de Chegada,Facility de Origem,Facility,ID de Nodo,Tipo de Nodo,Vigencia Nodo,Exchange Point,Devolução,Tipo de unidad,Agenda,Group,Reverter,Ciclo,Cheapest,Ciclo ETA,Data ETA
46464274583,shipment,A8,19-02-2026 - 25-02-2026,19-02-2026 - 25-02-2026,14,16,14,0.240000,0.003136,,,,,Chácara Inglesa,São Paulo,São Paulo,04140000,-23.608383,-46.633147,,residential,on_way,23 Feb 26 00:31,23 Feb 26 03:30,BRXSP9,SSP21,1205756028,buyer,-,BRNSP1567,,general_merchant,-,,Não,CPM,Sim,AM1,23-02-2026
46473493961,shipment,A6,20-02-2026 - 26-02-2026,20-02-2026 - 26-02-2026,14,15,17,1.000000,0.003218,,,,,Jardim da Saúde,São Paulo,São Paulo,04132001,-23.617662,-46.618336,,business,on_way,23 Feb 26 00:31,23 Feb 26 03:30,BRXSP9,SSP21,16252,place,-,,,general_merchant,-,,Não,CPM,Sim,AM1,23-02-2026
46475590055,shipment,A8,19-02-2026 - 25-02-2026,19-02-2026 - 25-02-2026,18,37,36,0.510000,0.023976,,,,,Saúde,São Paulo,São Paulo,04142090,-23.611455,-46.636184,,residential,on_way,21 Feb 26 03:00,21 Feb 26 04:00,XSP4,SSP21,179444760,buyer,-,BRNSP1567,,general_merchant,-,,Não,AM1,Não,AM1,21-02-2026
46470458086,shipment,A3,23-02-2026 - 26-02-2026,23-02-2026 - 26-02-2026,20,23,15,0.660000,0.006900,,,,,Paraíso,São Paulo,São Paulo,04003042,-23.573192,-46.647644,,business,on_way,23 Feb 26 00:31,23 Feb 26 03:30,BRXSP9,SSP21,1940221910,buyer,-,BRNSP00145,,general_merchant,-,,Não,CPM,Sim,AM1,23-02-2026
46501754444,shipment,A6,23-02-2026 - 23-02-2026,23-02-2026 - 23-02-2026,8,31,40,0.350000,0.008738,,,,,Vila Dom Pedro I,São Paulo,São Paulo,04267000,-23.600439,-46.610563,,business,at_station|sorting,21 Feb 26 02:57,21 Feb 26 04:57,BRSP02,SSP21,444809662,buyer,-,,,general_merchant,-,,Sim,AM1,Não,AM1,21-02-2026
46497893483,shipment,A5,23-02-2026 - 26-02-2026,23-02-2026 - 26-02-2026,6,10,22,0.010000,0.001105,,,,,Vila Uberabinha,São Paulo,São Paulo,04514041,-23.602009,-46.673651,,residential,on_way,22 Feb 26 03:00,22 Feb 26 04:30,BRXSP10,SSP21,15180947,buyer,-,,,general_merchant,-,,Não,AM1,Sim,AM1,22-02-2026
46501937572,shipment,A15,23-02-2026 - 26-02-2026,23-02-2026 - 26-02-2026,6,17,16,0.140000,0.001632,,,,,Mirandopolis,São Paulo,São Paulo,04050011,-23.606556,-46.647606,,business,at_station|sorting,22 Feb 26 00:37,22 Feb 26 04:30,BRXSP10,SSP21,34945189,place,-,,,general_merchant,-,,Não,CPM,Sim,AM1,22-02-2026
46469169927,shipment,A6,19-02-2026 - 25-02-2026,19-02-2026 - 25-02-2026,6,17,23,0.700000,0.002050,,,,,Vila Carioca,São Paulo,São Paulo,04225030,-23.603936,-46.590122,,residential,on_way,23 Feb 26 00:31,23 Feb 26 03:30,BRXSP9,SSP21,485551447,buyer,-,,,general_merchant,-,,Não,CPM,Sim,AM1,23-02-2026
46492890479,shipment,A6,21-02-2026 - 25-02-2026,21-02-2026 - 25-02-2026,10,20,14,0.420000,0.002800,,,,,Ipiranga,São Paulo,São Paulo,04206000,-23.579118,-46.604900,,residential,on_way,22 Feb 26 03:00,22 Feb 26 04:30,BRXSP10,SSP21,21527544,buyer,-,,,general_merchant,-,,Não,AM1,Sim,AM1,22-02-2026
46500710316,shipment,A6,23-02-2026 - 23-02-2026,23-02-2026 - 23-02-2026,20,34,28,0.910000,0.019040,,,,,Ipiranga,São Paulo,São Paulo,04216001,-23.598490,-46.598119,,residential,at_station|sorting,22 Feb 26 02:56,22 Feb 26 04:30,BRXSP10,SSP21,236362864,buyer,-,,,general_merchant,-,,Não,AM1,Não,AM1,22-02-2026
46499891590,shipment,A14,21-02-2026 - 23-02-2026,21-02-2026 - 23-02-2026,11,26,24,1.160000,0.006864,,,,,Cambuci,São Paulo,São Paulo,01520030,-23.558536,-46.619293,,residential,on_way,21 Feb 26 03:00,23 Feb 26 06:00,BRMG01,SSP21,136690819,buyer,-,,,general_merchant,-,,Não,AM1,Sim,AM1,23-02-2026
46496323646,shipment,A15,23-02-2026 - 23-02-2026,23-02-2026 - 23-02-2026,6,19,15,0.160000,0.001710,,,,,Mirandopolis,São Paulo,São Paulo,04050011,-23.606556,-46.647606,,business,at_station|sorting,21 Feb 26 02:22,21 Feb 26 07:00,BRSP25,SSP21,34945189,place,-,,,general_merchant,-,,Não,AM1,Não,AM1,21-02-2026
46497757190,shipment,A6,21-02-2026 - 23-02-2026,21-02-2026 - 23-02-2026,13,35,17,0.560000,0.007735,,,,,Vila São José (Ipiranga),São Paulo,São Paulo,04274040,-23.595126,-46.618227,,residential,at_station|sorting,21 Feb 26 02:22,21 Feb 26 07:00,BRSP25,SSP21,32578141,buyer,-,,,general_merchant,-,,Não,PM1,Sim,AM1,21-02-2026
46502016296,shipment,A6,23-02-2026 - 23-02-2026,23-02-2026 - 23-02-2026,8,33,40,0.350000,0.009205,,,,,Vila Dom Pedro I,São Paulo,São Paulo,04267000,-23.600439,-46.610563,,business,at_station|sorting,21 Feb 26 02:57,21 Feb 26 04:57,BRSP02,SSP21,444809662,buyer,-,,,general_merchant,-,,Sim,AM1,Não,AM1,21-02-2026
46501748649,shipment,A6,23-02-2026 - 26-02-2026,23-02-2026 - 26-02-2026,5,30,27,0.600000,0.004050,,,,,Ipiranga,São Paulo,São Paulo,04216030,-23.596527,-46.597584,,business,at_station|sorting,23 Feb 26 02:57,23 Feb 26 04:57,BRSP02,SSP21,1118226826,buyer,-,,,general_merchant,-,,Sim,AM1,Não,AM1,23-02-2026
46494988480,shipment,A14,20-02-2026 - 26-02-2026,20-02-2026 - 26-02-2026,16,16,21,0.460000,0.004923,,,,,Aclimação,São Paulo,São Paulo,01530030,-23.570469,-46.628849,,residential,on_way,23 Feb 26 00:31,23 Feb 26 03:30,BRXSP9,SSP21,1265102043,buyer,-,BRNSP1026,,general_merchant,-,,Não,AM1,Sim,AM1,23-02-2026
46479303660,shipment,A6,20-02-2026 - 26-02-2026,20-02-2026 - 26-02-2026,5,27,22,0.584000,0.002970,,,,,Saúde,São Paulo,São Paulo,04132000,-23.613844,-46.617462,,business,on_way,23 Feb 26 00:31,23 Feb 26 03:30,BRXSP9,SSP21,14081,place,-,BRNSP1091,,general_merchant,-,,Não,AM1,Sim,AM1,23-02-2026
46477039006,shipment,A5,19-02-2026 - 25-02-2026,19-02-2026 - 25-02-2026,6,16,11,0.210000,0.001056,,,,,Vila Nova Conceição,São Paulo,São Paulo,04511060,-23.597218,-46.670113,,business,on_way,23 Feb 26 00:31,23 Feb 26 03:30,BRXSP9,SSP21,750462636,buyer,-,BRNSP1567,,general_merchant,-,,Não,CPM,Sim,AM1,23-02-2026
46475625510,shipment,A5,19-02-2026 - 25-02-2026,19-02-2026 - 25-02-2026,6,16,11,0.210000,0.001056,,,,,Indianópolis,São Paulo,São Paulo,04028001,-23.602753,-46.661727,,business,on_way,23 Feb 26 00:31,23 Feb 26 03:30,BRXSP9,SSP21,387993768,buyer,-,BRNSP1567,,general_merchant,-,,Não,CPM,Sim,AM1,23-02-2026
46478327511,shipment,A6,23-02-2026 - 26-02-2026,23-02-2026 - 26-02-2026,3,31,17,0.290000,0.001581,,,,,Vila Dom Pedro I,São Paulo,São Paulo,04267000,-23.599686,-46.610832,,residential,on_way,23 Feb 26 00:31,23 Feb 26 03:30,BRXSP9,SSP21,1579200293,buyer,-,BRNSP1091,,general_merchant,-,,Não,CPM,Sim,AM1,23-02-2026
46502134350,shipment,A5,20-02-2026 - 20-02-2026,20-02-2026 - 20-02-2026,8,20,18,0.380000,0.002880,,,,,Vila Uberabinha,São Paulo,São Paulo,04520000,-23.599483,-46.664973,,residential,on_way,20 Feb 26 08:55,20 Feb 26 11:00,BRSP04,SSP21,186760361,buyer,-,BRNSP1535,,general_merchant,-,,Não,PM1,Não,PM1,20-02-2026
46497568671,shipment,A8,23-02-2026 - 26-02-2026,23-02-2026 - 26-02-2026,6,18,20,0.154000,0.001980,,,,,Vila Clementino,São Paulo,São Paulo,04037000,-23.596141,-46.639489,,residential,on_way,23 Feb 26 00:31,23 Feb 26 03:30,BRXSP9,SSP21,354079597,buyer,-,BRNSP1026,,general_merchant,-,,Não,AM1,Sim,AM1,23-02-2026
46468432623,shipment,A14,19-02-2026 - 25-02-2026,19-02-2026 - 25-02-2026,8,12,17,0.650000,0.001578,,,,,Liberdade,São Paulo,São Paulo,01525000,-23.565034,-46.636001,,residential,on_way,23 Feb 26 00:31,23 Feb 26 03:30,BRXSP9,SSP21,734079404,buyer,-,BRNSP1026,,general_merchant,-,,Não,CPM,Sim,AM1,23-02-2026
46446127039,shipment,A5,19-02-2026 - 25-02-2026,19-02-2026 - 25-02-2026,13,19,22,0.530000,0.004972,,,,,Vila Uberabinha,São Paulo,São Paulo,04514102,-23.601340,-46.669980,,residential,on_way,23 Feb 26 00:31,23 Feb 26 03:30,BRXSP9,SSP21,450285596,buyer,-,BRNSP1567,,general_merchant,-,,Não,CPM,Sim,AM1,23-02-2026
46472000122,shipment,A14,20-02-2026 - 25-02-2026,20-02-2026 - 25-02-2026,8,30,28,0.725000,0.006720,,,,,Vila Deodoro,São Paulo,São Paulo,01544000,-23.577019,-46.618936,,residential,on_way,23 Feb 26 00:31,23 Feb 26 03:30,BRXSP9,SSP21,220600821,buyer,-,BRNSP1026,,general_merchant,-,,Não,CPM,Sim,AM1,23-02-2026
46473336730,shipment,A8,19-02-2026 - 25-02-2026,19-02-2026 - 25-02-2026,5,13,20,0.176000,0.001089,,,,,Vila Mariana,São Paulo,São Paulo,04011900,-23.580188,-46.643585,,residential,on_way,23 Feb 26 00:31,23 Feb 26 03:30,BRXSP9,SSP21,319156300,buyer,-,BRNSP00145,,general_merchant,-,,Não,CPM,Sim,AM1,23-02-2026
46431432779,shipment,A3,20-02-2026 - 26-02-2026,20-02-2026 - 26-02-2026,4,15,16,0.450000,0.000883,,,,,Paraiso,São Paulo,São Paulo,04004040,-23.572428,-46.643288,,business,on_way,23 Feb 26 00:31,23 Feb 26 03:30,BRXSP9,SSP21,52,place,-,BRNSP00145,,general_merchant,-,,Não,CPM,Sim,AM1,23-02-2026
46473994243,shipment,A15,19-02-2026 - 25-02-2026,19-02-2026 - 25-02-2026,13,19,19,0.410000,0.004273,,,,,Planalto Paulista,São Paulo,São Paulo,04061001,-23.612883,-46.649301,,residential,on_way,23 Feb 26 00:31,23 Feb 26 03:30,BRXSP9,SSP21,719806616,buyer,-,BRNSP1567,,general_merchant,-,,Não,CPM,Sim,AM1,23-02-2026
46426631063,shipment,A5,19-02-2026 - 25-02-2026,19-02-2026 - 25-02-2026,8,17,21,0.540000,0.002524,,,,,Planalto Paulista,São Paulo,São Paulo,04078001,-23.607260,-46.658670,,residential,on_way,23 Feb 26 00:31,23 Feb 26 03:30,BRXSP9,SSP21,201979654,buyer,-,BRNSP1567,,general_merchant,-,,Não,CPM,Sim,AM1,23-02-2026
46469511702,shipment,A5,23-02-2026 - 26-02-2026,23-02-2026 - 26-02-2026,7,30,32,1.133000,0.006015,,,,,Vila Uberabinha,São Paulo,São Paulo,04514001,-23.602056,-46.670603,,residential,on_way,23 Feb 26 00:31,23 Feb 26 03:30,BRXSP9,SSP21,243627993,buyer,-,BRNSP1567,,general_merchant,-,,Não,CPM,Sim,AM1,23-02-2026
46473933590,shipment,A4,20-02-2026 - 25-02-2026,20-02-2026 - 25-02-2026,7,11,31,0.752000,0.002228,,,,,Jardim Vila Mariana,São Paulo,São Paulo,04116110,-23.594191,-46.624426,,residential,on_way,23 Feb 26 00:31,23 Feb 26 03:30,BRXSP9,SSP21,1032605993,buyer,-,BRNSP1026,,general_merchant,-,,Não,CPM,Sim,AM1,23-02-2026
46471936334,shipment,A15,19-02-2026 - 25-02-2026,19-02-2026 - 25-02-2026,4,12,14,0.130000,0.000544,,,,,Planalto Paulista,São Paulo,São Paulo,04070040,-23.624583,-46.641697,,residential,on_way,23 Feb 26 00:31,23 Feb 26 03:30,BRXSP9,SSP21,749740276,buyer,-,BRNSP1567,,general_merchant,-,,Não,CPM,Sim,AM1,23-02-2026
46492519556,shipment,A4,21-02-2026 - 25-02-2026,21-02-2026 - 25-02-2026,7,28,28,0.440000,0.005352,,,,,Paraíso,São Paulo,São Paulo,04104060,-23.577675,-46.637566,,residential,on_way,23 Feb 26 00:31,23 Feb 26 03:30,BRXSP9,SSP21,241103023,buyer,-,BRNSP1026,,general_merchant,-,,Não,CPM,Sim,AM1,23-02-2026
46483671422,shipment,A14,20-02-2026 - 26-02-2026,20-02-2026 - 26-02-2026,5,15,26,0.770000,0.001870,,,,,Liberdade,São Paulo,São Paulo,01506000,-23.560123,-46.634745,,residential,on_way,23 Feb 26 00:31,23 Feb 26 03:30,BRXSP9,SSP21,225974643,buyer,-,BRNSP1026,,general_merchant,-,,Não,AM1,Sim,AM1,23-02-2026
46497730352,shipment,A6,23-02-2026 - 26-02-2026,23-02-2026 - 26-02-2026,7,15,13,0.350000,0.001365,,,,,Vila Gumercindo,São Paulo,São Paulo,04131001,-23.609036,-46.618266,,residential,on_way,23 Feb 26 00:31,23 Feb 26 03:30,BRXSP9,SSP21,219310831,buyer,-,BRNSP1091,,general_merchant,-,,Não,AM1,Sim,AM1,23-02-2026
46497779906,shipment,A8,23-02-2026 - 24-02-2026,23-02-2026 - 24-02-2026,10,25,20,0.465000,0.005000,,,,,Vila da Saúde,São Paulo,São Paulo,04145020,-23.615212,-46.633308,,residential,on_way,21 Feb 26 17:52,24 Feb 26 04:30,BRRJ02,SSP21,128322380,buyer,-,,,general_merchant,-,,Não,AM1,Não,AM1,24-02-2026
46461757356,shipment,A8,19-02-2026 - 25-02-2026,19-02-2026 - 25-02-2026,2,17,11,0.325000,0.000374,,,,,Vila Clementino,São Paulo,São Paulo,04022000,-23.594670,-46.641910,,business,on_way,23 Feb 26 00:31,23 Feb 26 03:30,BRXSP9,SSP21,226309587,buyer,-,BRNSP1026,,general_merchant,-,,Não,CPM,Sim,AM1,23-02-2026
46459475873,shipment,A8,19-02-2026 - 25-02-2026,19-02-2026 - 25-02-2026,10,28,35,0.400000,0.009046,,,,,Vila Mariana,São Paulo,São Paulo,04122030,-23.602920,-46.620865,,residential,on_way,23 Feb 26 00:31,23 Feb 26 03:30,BRXSP9,SSP21,66178498,buyer,-,BRNSP1091,,general_merchant,-,,Não,CPM,Sim,AM1,23-02-2026
46496582845,shipment,A5,23-02-2026 - 26-02-2026,23-02-2026 - 26-02-2026,11,17,20,0.625000,0.003417,,,,,Indianópolis,São Paulo,São Paulo,04088904,-23.605811,-46.661240,,residential,on_way,23 Feb 26 00:31,23 Feb 26 03:30,BRXSP9,SSP21,84809305,buyer,-,BRNSP1567,,general_merchant,-,,Não,AM1,Sim,AM1,23-02-2026
46476139038,shipment,R1,19-02-2026 - 25-02-2026,19-02-2026 - 25-02-2026,5,20,21,0.240000,0.002079,,,,,Vila Moinho Velho,São Paulo,São Paulo,04283050,-23.607330,-46.604804,,residential,on_way,23 Feb 26 00:31,23 Feb 26 03:30,BRXSP9,SSP21,307083547,buyer,-,BRNSP1091,,general_merchant,-,,Não,CPM,Sim,AM1,23-02-2026
46475822773,shipment,A6,26-02-2026 - 27-02-2026,26-02-2026 - 27-02-2026,15,45,40,3.000000,0.027000,,,,,Vila Gumercindo,São Paulo,São Paulo,04134030,-23.605098,-46.625711,,residential,at_station|sorting,21 Feb 26 00:44,21 Feb 26 11:00,BRXSP14,SSP21,213158696,buyer,-,,,general_merchant,-,,Não,PM1,Não,PM1,21-02-2026
46475840091,shipment,A5,19-02-2026 - 25-02-2026,19-02-2026 - 25-02-2026,8,18,30,0.520000,0.004244,,,,,Moema,São Paulo,São Paulo,04522033,-23.605327,-46.669204,,business,on_way,23 Feb 26 00:31,23 Feb 26 03:30,BRXSP9,SSP21,97675880,buyer,-,BRNSP1567,,general_merchant,-,,Não,CPM,Sim,AM1,23-02-2026
46483980622,shipment,R1,20-02-2026 - 26-02-2026,20-02-2026 - 26-02-2026,8,17,21,0.212000,0.002377,,,,,Vila Moinho Velho,São Paulo,São Paulo,04286100,-23.614809,-46.606564,,residential,on_way,23 Feb 26 12:12,23 Feb 26 13:12,XSP4,SSP21,728644984,buyer,-,,,general_merchant,-,,Não,CPM,Sim,SD,23-02-2026
46472601340,shipment,A5,19-02-2026 - 25-02-2026,19-02-2026 - 25-02-2026,5,18,14,0.220000,0.001260,,,,,Moema,São Paulo,São Paulo,04520000,-23.609554,-46.663350,,business,at_station|sorting,22 Feb 26 02:07,22 Feb 26 05:30,BRXSP2,SSP21,38083,place,-,,,general_merchant,-,,Não,CPM,Sim,AM1,22-02-2026
46497680701,shipment,A8,23-02-2026 - 26-02-2026,23-02-2026 - 26-02-2026,8,17,20,0.400000,0.002365,,,,,Vila Clementino,São Paulo,São Paulo,04037003,-23.595482,-46.646980,,residential,on_way,23 Feb 26 00:31,23 Feb 26 03:30,BRXSP9,SSP21,157643569,buyer,-,BRNSP1026,,general_merchant,-,,Não,AM1,Sim,AM1,23-02-2026
46501938781,shipment,A4,21-02-2026 - 21-02-2026,21-02-2026 - 21-02-2026,42,16,27,7.470000,0.018144,,,,,Vila Mariana,São Paulo,São Paulo,04117090,-23.590755,-46.634218,,residential,on_hub,21 Feb 26 03:00,24 Feb 26 05:00,BRSP06,SSP21,99884807,buyer,-,,,general_merchant,-,,Não,AM1,Não,AM1,24-02-2026
46452115002,shipment,A6,21-02-2026 - 25-02-2026,21-02-2026 - 25-02-2026,5,27,26,0.490000,0.003510,,,,,Ipiranga,São Paulo,São Paulo,04208051,-23.592035,-46.601170,,business,on_way,23 Feb 26 00:31,23 Feb 26 03:30,BRXSP9,SSP21,14592,place,-,BRNSP1091,,general_merchant,-,,Não,CPM,Sim,AM1,23-02-2026
46460743739,shipment,A8,23-02-2026 - 25-02-2026,23-02-2026 - 25-02-2026,5,18,22,1.010000,0.001941,,,,,Bosque da Saúde,São Paulo,São Paulo,04127120,-23.603408,-46.627314,,residential,on_way,23 Feb 26 00:31,23 Feb 26 03:30,BRXSP9,SSP21,391992092,buyer,-,,,general_merchant,-,,Não,CPM,Sim,AM1,23-02-2026
46498862374,shipment,A15,23-02-2026 - 24-02-2026,23-02-2026 - 24-02-2026,30,32,48,1.551000,0.043447,,,,,Indianópolis,São Paulo,São Paulo,04063000,-23.600858,-46.657660,,business,at_station|sorting,21 Feb 26 02:53,21 Feb 26 05:30,BRXSP2,SSP21,63078488,buyer,-,,,general_merchant,-,,Não,AM1,Não,AM1,23-02-2026
46480292165,shipment,A5,20-02-2026 - 26-02-2026,20-02-2026 - 26-02-2026,14,34,24,1.750000,0.011424,,,,,Vila Nova Conceição,São Paulo,São Paulo,04509002,-23.593388,-46.671605,,business,on_way,23 Feb 26 00:31,23 Feb 26 03:30,BRXSP9,SSP21,733372200,buyer,-,BRNSP1567,,general_merchant,-,,Não,AM1,Sim,AM1,23-02-2026
46477031356,shipment,A8,19-02-2026 - 25-02-2026,19-02-2026 - 25-02-2026,11,13,26,1.150000,0.003604,,,,,Vila Mariana,São Paulo,São Paulo,04018033,-23.588561,-46.639686,,business,on_way,23 Feb 26 00:31,23 Feb 26 03:30,BRXSP9,SSP21,2437384050,buyer,-,BRNSP1026,,general_merchant,-,,Não,CPM,Sim,AM1,23-02-2026
46477200696,shipment,A3,19-02-2026 - 25-02-2026,19-02-2026 - 25-02-2026,3,19,14,0.490000,0.000798,,,,,Jardim Paulista,São Paulo,São Paulo,01405001,-23.567713,-46.657691,,business,on_way,23 Feb 26 00:31,23 Feb 26 03:30,BRXSP9,SSP21,307266289,buyer,-,BRNSP00145,,general_merchant,-,,Não,CPM,Sim,AM1,23-02-2026
46490891452,shipment,A8,23-02-2026 - 26-02-2026,23-02-2026 - 26-02-2026,7,12,30,0.390000,0.002289,,,,,Chácara Inglesa,São Paulo,São Paulo,04140040,-23.607614,-46.630169,,residential,on_way,23 Feb 26 00:31,23 Feb 26 03:30,BRXSP9,SSP21,259252124,buyer,-,BRNSP1567,,general_merchant,-,,Não,AM1,Sim,AM1,23-02-2026
46472543575,shipment,A3,19-02-2026 - 25-02-2026,19-02-2026 - 25-02-2026,4,19,31,0.150000,0.002065,,,,,Paraíso,São Paulo,São Paulo,04005004,-23.578266,-46.652764,,residential,on_way,23 Feb 26 00:31,23 Feb 26 03:30,BRXSP9,SSP21,27833663,buyer,-,,,general_merchant,-,,Não,CPM,Sim,AM1,23-02-2026
46496384927,shipment,A6,20-02-2026 - 26-02-2026,20-02-2026 - 26-02-2026,4,22,26,0.434000,0.002041,,,,,Vila Dom Pedro I,São Paulo,São Paulo,04267020,-23.598206,-46.611354,,residential,on_way,23 Feb 26 00:31,23 Feb 26 03:30,BRXSP9,SSP21,192078034,buyer,-,BRNSP1091,,general_merchant,-,,Não,AM1,Sim,AM1,23-02-2026
46476002956,shipment,A14,20-02-2026 - 25-02-2026,20-02-2026 - 25-02-2026,9,17,23,0.366000,0.003199,,,,,Cambuci,São Paulo,São Paulo,01520000,-23.559507,-46.620937,,residential,on_way,23 Feb 26 00:31,23 Feb 26 03:30,BRXSP9,SSP21,14315345,buyer,-,BRNSP1026,,general_merchant,-,,Não,CPM,Sim,AM1,23-02-2026
46502236234,shipment,A8,23-02-2026 - 23-02-2026,23-02-2026 - 23-02-2026,1,11,6,0.010000,0.000066,,,,,Vila Mariana,São Paulo,São Paulo,04008060,-23.506846,-46.672604,,business,at_station|sorting,21 Feb 26 01:00,21 Feb 26 05:00,BRSP06,SSP21,692780798,buyer,-,,,general_merchant,-,,Não,AM1,Não,AM1,21-02-2026
46493305043,shipment,A8,23-02-2026 - 26-02-2026,23-02-2026 - 26-02-2026,3,17,20,0.333000,0.000764,,,,,Vila Clementino,São Paulo,São Paulo,04041053,-23.601509,-46.645888,,residential,on_way,23 Feb 26 00:31,23 Feb 26 03:30,BRXSP9,SSP21,142630950,buyer,-,BRNSP1567,,general_merchant,-,,Não,AM1,Sim,AM1,23-02-2026
46490192505,shipment,A14,20-02-2026 - 26-02-2026,20-02-2026 - 26-02-2026,5,17,15,0.060000,0.001275,,,,,Liberdade,São Paulo,São Paulo,01508040,-23.559936,-46.635664,,residential,on_way,23 Feb 26 00:31,23 Feb 26 03:30,BRXSP9,SSP21,535178375,buyer,-,BRNSP1026,,general_merchant,-,,Não,AM1,Sim,AM1,23-02-2026
46461442910,shipment,A5,19-02-2026 - 25-02-2026,19-02-2026 - 25-02-2026,5,25,20,0.313000,0.002500,,,,,Vila Nova Conceição,São Paulo,São Paulo,04509021,-23.590450,-46.671722,,business,on_way,23 Feb 26 00:31,23 Feb 26 03:30,BRXSP9,SSP21,579740183,buyer,-,,,general_merchant,-,,Não,CPM,Sim,AM1,23-02-2026
46496587078,shipment,A8,23-02-2026 - 26-02-2026,23-02-2026 - 26-02-2026,12,19,22,0.322000,0.004476,,,,,Vila Mariana,São Paulo,São Paulo,04119061,-23.601201,-46.634992,,residential,on_way,23 Feb 26 00:31,23 Feb 26 03:30,BRXSP9,SSP21,112607430,buyer,-,BRNSP1567,,general_merchant,-,,Não,AM1,Sim,AM1,23-02-2026
46491697172,shipment,A6,23-02-2026 - 26-02-2026,23-02-2026 - 26-02-2026,14,15,18,0.532000,0.003362,,,,,Ipiranga,São Paulo,São Paulo,04216060,-23.597723,-46.598820,,residential,on_way,23 Feb 26 00:31,23 Feb 26 03:30,BRXSP9,SSP21,166943657,buyer,-,BRNSP1091,,general_merchant,-,,Não,CPM,Sim,AM1,23-02-2026
46480026170,shipment,A3,23-02-2026 - 26-02-2026,23-02-2026 - 26-02-2026,7,22,30,0.440000,0.004353,,,,,Jardim Paulista,São Paulo,São Paulo,01404000,-23.565551,-46.652868,,residential,on_way,23 Feb 26 00:31,23 Feb 26 03:30,BRXSP9,SSP21,1622229853,buyer,-,BRNSP00145,,general_merchant,-,,Não,AM1,Sim,AM1,23-02-2026
46458610996,shipment,A5,19-02-2026 - 25-02-2026,19-02-2026 - 25-02-2026,8,24,30,0.600000,0.005463,,,,,Indianópolis,São Paulo,São Paulo,04086003,-23.614154,-46.663041,,business,on_way,23 Feb 26 00:31,23 Feb 26 03:30,BRXSP9,SSP21,1744557161,buyer,-,BRNSP1567,,general_merchant,-,,Não,CPM,Sim,AM1,23-02-2026
46499652812,shipment,A14,23-02-2026 - 27-02-2026,23-02-2026 - 27-02-2026,2,17,14,0.100000,0.000476,,,,,Cambuci,São Paulo,São Paulo,01538001,-23.576614,-46.623726,,business,on_way,23 Feb 26 00:31,23 Feb 26 03:30,BRXSP9,SSP21,12328344,place,-,BRNSP1026,,general_merchant,-,,Não,AM1,Sim,AM1,23-02-2026
46449598177,shipment,A15,21-02-2026 - 25-02-2026,21-02-2026 - 25-02-2026,15,25,26,1.050000,0.008776,,,,,Planalto Paulista,São Paulo,São Paulo,04058020,-23.606215,-46.649595,,residential,on_way,23 Feb 26 00:31,23 Feb 26 03:30,BRXSP9,SSP21,200583361,buyer,-,BRNSP1567,,general_merchant,-,,Não,CPM,Sim,AM1,23-02-2026
46483753320,shipment,A6,20-02-2026 - 26-02-2026,20-02-2026 - 26-02-2026,7,30,25,0.520000,0.005250,,,,,Jardim da Saúde,São Paulo,São Paulo,04149080,-23.617083,-46.616400,,residential,on_way,23 Feb 26 00:31,23 Feb 26 03:30,BRXSP9,SSP21,52158824,buyer,-,BRNSP1091,,general_merchant,-,,Não,AM1,Sim,AM1,23-02-2026
46490220492,shipment,A4,20-02-2026 - 26-02-2026,20-02-2026 - 26-02-2026,8,40,35,0.666000,0.011200,,,,,Jardim Vila Mariana,São Paulo,São Paulo,04116280,-23.590804,-46.622885,,residential,on_way,23 Feb 26 00:31,23 Feb 26 03:30,BRXSP9,SSP21,474007705,buyer,-,BRNSP1026,,general_merchant,-,,Não,AM1,Sim,AM1,23-02-2026
46479804410,shipment,A5,20-02-2026 - 26-02-2026,20-02-2026 - 26-02-2026,4,24,10,0.400000,0.000960,,,,,Vila Clementino,São Paulo,São Paulo,04027000,-23.600373,-46.652678,,residential,on_way,23 Feb 26 00:31,23 Feb 26 03:30,BRXSP9,SSP21,680727779,buyer,-,BRNSP1567,,general_merchant,-,,Não,AM1,Sim,AM1,23-02-2026
46466425453,shipment,A8,19-02-2026 - 25-02-2026,19-02-2026 - 25-02-2026,6,12,17,0.226000,0.001070,,,,,Vila Clementino,São Paulo,São Paulo,04026001,-23.601068,-46.648292,,residential,on_way,23 Feb 26 00:31,23 Feb 26 03:30,BRXSP9,SSP21,91075783,buyer,-,BRNSP1567,,general_merchant,-,,Não,CPM,Sim,AM1,23-02-2026
46480418724,shipment,A5,23-02-2026 - 26-02-2026,23-02-2026 - 26-02-2026,6,18,12,0.113000,0.001296,,,,,Vila Uberabinha,São Paulo,São Paulo,04514050,-23.599347,-46.672027,,residential,on_way,23 Feb 26 00:31,23 Feb 26 03:30,BRXSP9,SSP21,17250189,buyer,-,BRNSP1567,,general_merchant,-,,Não,AM1,Sim,AM1,23-02-2026
